file,start,end,F0semitoneFrom275Hz_sma3nz_amean,F0semitoneFrom275Hz_sma3nz_stddevNorm,F0semitoneFrom275Hz_sma3nz_percentile200,F0semitoneFrom275Hz_sma3nz_percentile500,F0semitoneFrom275Hz_sma3nz_percentile800,F0semitoneFrom275Hz_sma3nz_pctlrange02,F0semitoneFrom275Hz_sma3nz_meanRisingSlope,F0semitoneFrom275Hz_sma3nz_stddevRisingSlope,F0semitoneFrom275Hz_sma3nz_meanFallingSlope,F0semitoneFrom275Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile200,loudness_sma3_percentile500,loudness_sma3_percentile800,loudness_sma3_pctlrange02,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0H1H2_sma3nz_amean,logRelF0H1H2_sma3nz_stddevNorm,logRelF0H1A3_sma3nz_amean,logRelF0H1A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0500_sma3nz_amean,slopeV0500_sma3nz_stddevNorm,slopeV5001500_sma3nz_amean,slopeV5001500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0500_sma3nz_amean,slopeUV5001500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/312/055d02db-189d-450d-b960-9f2c2d058316.wav,0 days,0 days 00:00:04.437312500,1.2151048,0.08820369,1.3695642,1.2353902,1.1714453,-0.14101301,-0.39937744,-0.2475618,0.8852864,1.3114773,2.1190898,0.42143825,1.4518137,1.2460986,2.4137232,2.5800004,3.089033,2.3814712,2.73951,2.2695513,0.759329,0.3536386,-0.41965306,0.030017503,0.9856801,0.012761477,0.71666366,-0.026762266,-0.48698393,0.15864483,0.24013928,1.2225604,-0.16592154,0.69965017,1.9860301,-6.124738e-05,1.2015914,-0.025088176,0.5167619,-0.07933311,0.78026575,0.68170404,0.4961426,0.381702,0.6355192,-0.21356864,0.6142497,0.21016498,0.52884394,0.8849893,0.6733653,-0.41549978,0.5309318,-0.04627063,0.031469323,1.8519052,0.7598673,-0.698215,-0.3937843,-0.98935986,0.23319617,1.0636117,0.29123473,0.062425938,-0.0102365315,-0.0003744654,1.0208262,0.6134367,-0.5502853,1.0880599,1.2671227,0.031792097,1.1193871,-0.012455832,-0.8767184,0.014581116,0.3238313,-0.12973258,-0.42151487,-0.20335706,0.2732651,0.4274204,-0.20417136,0.011774353,0.5452522,-0.3590784,0.18543969,1.0189654
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/312/0d10b5d0-b0ca-40a7-90ea-31bc8869f919.wav,0 days,0 days 00:00:04.778687500,0.9840107,-0.36338875,1.1738427,0.9810942,0.8155297,-0.6555256,7.1642156,-0.701095,-0.4593621,-0.45004988,1.956934,0.46935672,1.42732,1.417067,2.1436234,2.2079773,2.7123404,1.5657055,1.640964,2.644941,0.53288907,0.2056379,-0.32597947,-0.11511675,0.9464811,0.0037761496,0.77274066,-0.024673473,-0.44767943,0.124151,0.017848825,-0.16592988,-0.27825034,0.024863843,1.541769,-0.007236172,0.123414,-0.02510307,0.14036754,-0.04632843,0.5306984,0.4001349,0.57669795,0.78281367,0.7531798,-0.27072915,0.5354841,0.30049437,0.118904985,0.506588,0.7747025,-0.5081594,0.47451016,-0.52404165,-0.12628436,0.423456,0.86242557,-0.8167641,-0.21730745,-0.7809912,0.06748284,1.1961384,0.021465294,0.12772422,-0.5832875,0.0035975028,0.6518604,0.6893172,-0.4805669,1.113865,1.1830223,0.028591508,1.093505,-0.006599499,-0.6196625,0.0070266863,0.29575136,-0.101462774,-0.39852494,-0.18916377,0.21210298,0.13347352,-0.2930437,0.046285328,0.60566497,-0.3518444,0.088412166,0.9444994
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/312/51919b9c-590b-4144-b624-29daf33d6d86.wav,0 days,0 days 00:00:12.970687500,0.4105903,1.6886454,-0.016431473,-0.059363216,0.85237694,2.4591649,3.282395,2.1154697,0.4303008,0.038354862,1.656746,0.18076345,1.3921791,1.4135715,1.5003785,1.3079976,2.2916605,2.5066493,1.3528745,1.4549464,0.57045835,0.24338365,-0.6598937,0.500874,0.9196748,0.003132681,0.5614208,-0.011737433,-0.43648925,0.12459302,1.276723,1.1270657,0.5899958,0.61803114,0.64993393,0.014833722,0.4783795,-0.025101967,0.4386809,-0.071758546,0.7455737,0.1263248,0.45138532,0.56317043,-0.043246903,0.034398083,0.6184568,0.5814137,0.2403151,1.694236,-0.034627505,-0.01807174,0.44900826,0.025276477,-0.0019294561,0.7504565,0.031384476,-0.202335,-0.075254,-0.6652804,-0.08503062,1.153093,0.29322195,0.06703785,-0.9602069,0.004654966,0.9240122,0.60571647,-0.5481385,2.1265512,1.2463198,0.028120518,1.1192214,-0.004332298,-1.2544621,0.01834907,0.44183704,-0.31439996,-0.35819113,-0.30965078,0.36058763,0.37285137,0.37055275,-0.16596927,-0.20314637,-0.35852024,-0.2376805,0.8765435
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/312/8313c9a1-afc7-46ef-a663-4da9bc82c6e8.wav,0 days,0 days 00:00:08.874687500,0.9198593,0.7649356,1.2004675,1.0465214,0.9484981,-0.3457189,0.363109,0.2637637,-0.23309979,-0.35523155,2.8651292,0.4172928,1.3680918,2.800588,3.3205507,3.92924,3.9778647,3.6201265,2.6341598,2.8563154,1.006992,0.74690276,-0.08088155,0.12468446,0.59955263,0.01567016,0.6950895,-0.0032093967,-0.81117475,-0.6449609,0.23566383,1.9020101,-0.06354251,1.3073164,1.6883852,0.0057350523,0.16225533,-0.025078548,0.060489994,-0.036994282,0.74821067,0.25372592,0.43764427,0.31397027,0.9781785,-0.38442105,0.64377135,0.35368386,0.0020116612,1.4453398,0.9548517,-0.6629349,0.510509,0.28765285,-0.025168573,0.7891974,1.0612894,-1.0379041,-0.13880311,-0.88833314,-0.04320558,1.4487704,0.20149907,0.06759903,-1.3777586,0.0069181505,1.0851609,1.8878385,-0.16935949,1.2573835,0.62596476,0.03224994,0.9291205,0.0037088376,-1.1914891,0.018375322,0.3346561,-0.19712865,-0.3822676,-0.3763791,0.5766546,0.04242143,0.1931669,-0.043521654,0.06334548,-0.3920217,0.006882364,1.0616056
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/312/c2e7618a-2a09-4f52-946d-9d30b9c3d535.wav,0 days,0 days 00:00:10.581312500,1.0774622,-1.0496607,1.2710794,1.0456665,0.8473487,-0.81118673,-0.7136607,-0.6945809,-0.4819868,-0.4658249,3.3456426,-0.48264924,2.3383572,4.374661,2.8374052,2.6513903,0.2691278,1.2115468,-0.41673338,-0.2886057,0.49419114,-0.65402424,-0.22350463,-0.6483179,1.094295,-0.02665938,-1.0234398,-1.3892084,-0.94303155,-0.15688768,-0.632826,-0.46118206,-0.64195186,-0.8663842,1.5957547,-0.020804795,-0.0675219,-0.02511573,0.11627905,-0.15955703,-0.17551222,0.56984216,0.7456653,-0.16142406,2.4003518,-1.2807091,0.009332036,-0.08191513,-0.024928099,-0.4796788,2.6311815,-2.3293936,0.41334555,-0.44602865,-0.52358943,0.12969518,2.4915633,-2.0710526,0.45584655,0.8781641,-0.46547988,-0.6431839,-0.33275294,-0.2714096,0.5330859,0.004901514,0.32406133,-0.6001375,-0.62340385,-1.028245,1.0700817,0.018963313,-0.7565488,-0.1152648,-0.7046442,0.020898735,0.30736497,-0.115258604,-0.4828831,-0.12104948,0.13247539,-1.1327988,-1.3500783,7.5837965,-0.45498773,-0.051330216,0.004790336,0.9933986
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/384/061195e5-9b49-4e52-a412-293fe626030f.wav,0 days,0 days 00:00:12.288000,1.2205367,-1.0734354,1.4202735,1.1926589,0.98382723,-0.80139977,-0.7181516,-0.69306606,-0.47105366,-0.41667858,4.21228,-0.64118695,6.4873934,5.321156,3.3974884,0.94794893,-0.42391855,-0.2142603,-0.59820384,-0.5730664,0.6122748,-0.61182827,0.447097,-0.58941597,-0.57600594,0.012196828,-2.3490787,-0.24012092,-2.4068995,-0.06380204,-0.91541386,-0.7051324,-1.0807724,-0.65832907,1.7774702,-0.015854716,-1.1710608,-0.025154991,0.022300173,-0.13322493,0.4777991,-0.66198534,0.39099514,-0.47826645,2.9533246,-2.2687092,0.22071058,-1.301342,0.01203973,-0.9361453,3.086939,-3.6335468,0.498205,-1.3285532,-0.34616742,-0.17536812,2.8344543,-2.536427,0.8166857,0.16705479,-0.30100843,-0.47708005,-1.1114287,-0.036263656,-0.9117031,0.009817001,0.36808434,-0.29566994,-0.050883003,-0.9020331,-0.54631126,0.030923251,-1.679726,-0.07580605,-2.0984297,0.022925232,0.22889973,-0.0048970156,-0.8535716,-0.4239535,0.4057656,-1.4867977,-1.2885579,4.548399,15.104195,-0.2334874,0.25087255,0.99391365
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/384/4b9b785e-242d-42e3-858a-b24dde4bdaff.wav,0 days,0 days 00:00:04.437312500,1.2398156,-0.79873854,1.386086,1.2071004,1.0714664,-0.46636716,-0.6328714,-0.64729446,-0.41902056,-0.44390568,2.575554,0.8883458,1.1540864,1.6456994,3.0516982,3.6734474,3.7568598,3.683478,2.684397,1.8050331,1.2197914,0.2961453,0.28385466,-0.13395795,0.12473675,0.045963924,-0.0029114254,0.10174314,-1.3514531,-0.13195452,-0.48190376,-0.36668953,-0.26911968,0.42459044,1.6626629,-0.0020238613,0.1780251,-0.025055163,0.56799614,-0.041135773,0.68067515,0.30302685,0.4860144,0.18106847,0.93684447,-0.3942896,0.51125896,0.30771092,0.4853634,0.23829459,0.9432911,-0.70529526,0.46393275,0.9389708,0.29984602,2.5297997,0.950927,-0.91253394,0.10249638,-1.5502975,0.059282232,1.3996853,-0.5337594,-0.14541483,-0.7575413,0.006450737,1.4461198,0.8159442,0.023867534,0.9979148,-0.024066892,0.047932617,0.2076067,0.07550265,-1.9308442,0.020488935,-0.17518125,0.36805576,-0.9320338,-0.702612,0.5862009,-0.029830573,-0.20417136,0.030598504,0.7187642,-0.36631247,-0.009203891,1.0308232
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/384/50805ef3-0e03-4a93-adfe-91c209810504.wav,0 days,0 days 00:00:11.605312500,1.0808278,-0.047987383,1.266644,1.0898552,1.00697,-0.34723338,1.5383549,-0.34941232,0.17694211,-0.03839804,1.6746728,0.4423249,1.3022069,1.4442735,1.4431268,1.2803396,2.2883205,2.0832925,1.4071479,1.4525294,0.7912067,0.1290246,-0.29271558,0.2665935,0.08060723,0.044822592,0.36716256,0.015258152,-0.5422991,0.2621332,0.56023055,0.8935281,0.48402956,0.38843712,0.8516054,0.01881011,0.052061975,-0.025047742,0.37901148,-0.048013266,0.6512262,0.13432585,0.50306267,1.8735459,-0.08660059,0.057559665,0.5571644,0.13801354,0.28561285,0.70254725,-0.080017865,0.010398779,0.42853656,0.45060152,0.37162235,0.74911195,-0.05756963,-0.090797976,0.28915682,-1.3010505,-0.2620986,1.4651351,-0.42719552,-0.19253829,-1.2167282,0.0077127796,1.1875483,0.5020869,-0.11302402,1.3611475,-0.14602056,0.056965552,0.48626867,0.04097964,-1.7266077,0.020085774,0.10044811,-0.015260484,-0.85368824,-0.61008376,0.5621823,0.15362215,0.5072386,-0.18004394,-0.25169227,-0.36165857,-0.2921446,0.85874265
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/384/9ab5af0f-96ba-48e1-b40a-9c877a2c29ba.wav,0 days,0 days 00:00:10.240000,1.2741903,-0.6105752,1.4033712,1.276962,1.1162227,-0.3831383,-0.1344287,-0.06993427,-0.41796553,-0.40383446,2.0072217,0.030894045,1.4745966,2.1030874,1.9744428,1.9371418,1.700236,1.3508971,1.0173997,1.2146066,0.7457731,-0.45131552,0.14017184,0.10011628,0.32129136,0.029252995,0.3398883,0.06389713,-1.4561989,-0.11363305,-0.27899995,1.0826788,-0.37603047,1.2903025,1.6435698,-0.0033004943,0.027635131,-0.025025485,0.51082426,-0.059870303,0.5377983,0.020914642,0.51294583,0.46974602,0.9644352,-0.3967665,0.4470346,0.58141637,0.43987167,1.1633049,0.9710807,-0.70493466,0.45752376,0.48333988,0.045789186,1.1378486,0.97737586,-0.8934372,0.018770676,-1.4550008,0.106209345,0.9501013,-0.70094615,-0.08844302,-0.7729986,0.0052966727,0.613773,-0.08154007,0.041813556,0.95706624,0.4308443,0.038076047,0.24668466,0.08251313,-1.7769961,0.020027775,0.023922738,0.13387187,-0.9220045,-0.65026665,0.63158077,0.0057782377,-0.114072956,0.015225452,0.46523917,-0.35783258,-0.0074343258,0.9109141
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/384/b11f20c9-0a18-4f35-9a2e-5fa571347692.wav,0 days,0 days 00:00:04.778687500,1.4135367,0.27275938,1.5155276,1.3690131,1.43556,0.2389614,-0.012227311,-0.18580827,-0.20090483,-0.41407242,3.3902266,1.1215633,1.4533279,2.0169976,3.9089808,4.720467,4.3263254,3.510229,4.614912,4.482025,1.9018621,0.8471448,-0.43075448,0.039154675,0.05377147,0.060993843,-0.07368695,0.13039997,-1.0332388,-0.24438488,0.15932643,0.33580852,-0.16632418,0.3906604,1.3215156,0.020812381,0.41486916,-0.025065145,0.08947625,-0.0059577134,0.7672412,0.49112925,0.4126132,0.6751153,0.5978585,-0.207909,0.5160129,0.36068583,0.34955233,1.4594085,0.82261163,-0.59560484,0.4506035,0.58596253,0.11541093,1.2449528,0.8612581,-0.8383309,0.46261153,-2.5872722,-0.300961,2.035141,-0.2063604,1.3679293,-0.7442005,0.0043514958,2.6743896,1.17014,-0.6545752,2.1637263,0.006938908,0.053254183,0.009423851,0.12982887,-1.640614,0.018454311,0.025142342,0.14112124,-0.92805254,-0.5795919,0.60954374,-0.2911168,0.08771312,-0.042345144,0.2000311,-0.37045696,0.04400941,1.1072903
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/486/51f65aa2-76b4-48e4-a172-c29093dbd2b1.wav,0 days,0 days 00:00:11.264000,1.1059692,0.11095273,1.3367997,1.1460161,0.9866773,-0.58221245,2.1231844,2.2518134,-0.13381821,-0.256091,1.6008966,-0.054949548,1.5130045,1.5656612,1.3069798,0.95806354,2.163578,2.130982,1.549965,1.8503273,0.6674392,-0.08095912,-0.13509025,0.16072035,0.021967297,0.046997514,0.6081039,-0.011357748,-0.3939649,0.092480235,0.41416454,0.8772562,0.6979334,0.30723217,0.9916485,0.009555865,0.14133395,-0.025053397,0.16575758,-0.024777958,0.5949922,0.5184706,0.5692833,0.6440276,-0.085134044,0.06921977,0.45884746,0.49768588,0.5720122,1.0668803,-0.03692494,-0.0023423422,0.3663486,0.80186397,0.33076048,0.97794527,-0.019885873,-0.09354475,0.2995794,-1.670009,-0.24050885,1.7596475,-0.27436426,-1.0488527,-0.6813891,0.0073565478,0.88465077,0.26552203,-0.061357573,1.5508217,-0.21218471,0.05465545,0.47844863,0.03107815,-1.0962892,0.018537622,0.22053532,-0.25128034,-0.51209426,-0.71119344,0.5167005,0.92843187,0.6462699,-0.1826214,-0.21418233,-0.37350014,-0.26129588,0.8066634
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/486/543eeb19-6381-4a7e-9dda-e74b6ed5864e.wav,0 days,0 days 00:00:05.461312500,1.4344407,0.15640381,1.5300308,1.3871164,1.3799895,0.04466747,-0.7671383,-0.5594274,-0.3046123,-0.44125316,2.1562917,1.205977,1.3601577,0.8129344,2.6031482,2.9066286,3.4217296,3.1896784,3.4169478,2.891783,1.131386,0.925433,0.29714686,-0.4055776,-0.16700941,0.069342144,0.4486735,0.035240106,-0.9882491,-0.2444583,-0.31124538,-0.16970366,0.048845123,0.9172324,1.9489189,0.0026576663,0.5588,-0.024996148,0.30094638,0.21886954,0.8910994,0.12682267,0.44500977,0.39829156,0.24792205,-0.06582686,0.57463217,0.18867503,0.46356577,0.17844923,0.3977586,-0.29784247,0.5300686,0.42386296,0.23139815,1.202483,0.40305185,-0.4257547,0.112004325,-2.6290495,0.07290864,1.5258836,0.10378389,0.12172665,-0.44060582,0.0021571582,1.835486,1.3768191,-0.18390848,1.0965259,0.023566905,0.053642783,0.062036637,0.13291909,-1.6274402,0.01852718,-0.10176464,0.08709742,-0.5220562,-0.7486538,0.41174656,-0.34669,-0.10689595,-0.05763978,0.2239086,-0.32720342,0.40856913,1.0433809
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/486/dd968331-ca2b-466c-821c-3d2d217dd942.wav,0 days,0 days 00:00:10.581312500,1.1521106,-0.2589904,1.2213166,1.0756466,1.0820328,-0.01969926,0.18939276,0.81991655,-0.42122406,-0.4213444,2.357551,0.20815781,1.5924941,2.2025914,2.4407241,2.5337136,2.237782,1.9684372,1.6282784,1.2717165,0.7842771,0.07036586,0.062379163,0.20884328,0.50950485,0.030161453,0.5261853,0.021896379,-1.3753506,-0.13734266,-0.28431138,0.7430673,-0.27443677,0.70479095,1.6025369,0.005950326,-0.27493536,-0.024855338,0.3405238,0.081641115,0.82935417,0.078314885,0.47196802,0.2064959,0.9936483,-0.38597894,0.606158,0.4259573,0.22931702,0.6340532,1.0260096,-0.7115373,0.53343284,-0.07974628,0.08688589,0.9332936,1.0547132,-0.94320107,-0.052793995,-1.5869615,-0.016477508,1.6170403,-0.22588268,2.3559015,-1.2773074,0.0071697044,0.6972958,0.81749874,-0.029431399,1.3147323,0.4439464,0.036175832,0.33549407,0.04978091,-1.8705652,0.019710544,0.18992877,-0.23979916,-0.5417706,-0.71770144,0.57886416,-0.17676796,-0.07153868,0.01648039,0.27069193,-0.37489402,-0.118603125,0.98031414
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/486/e9d5438f-752d-4b83-b68b-17ef1ed1129c.wav,0 days,0 days 00:00:13.312000,1.1852267,-1.0714222,1.3861103,1.1549169,0.9463123,-0.8214056,-0.71690667,-0.69526887,-0.48929757,-0.46651444,3.8649158,-0.5457844,5.3242598,5.1287565,3.2966177,1.5058908,-0.20511572,-0.101507,-0.6859203,-0.7535807,0.5288807,-0.65431434,0.1921486,-0.752446,-0.45618793,-2.6548463e-05,-1.498793,-0.4533001,-2.1444077,-0.06398195,-0.50307435,0.5427637,-0.61502635,0.20936213,1.3691994,0.0005447563,-1.0287076,-0.025153471,-0.38418606,-0.09294885,0.46681416,-0.45753336,0.60608757,-0.49024072,2.7598083,-1.7504858,0.14935629,-1.264158,-0.027555156,-1.3229622,2.9804854,-3.346573,0.49808806,-1.4559913,-0.722097,1.035117,2.7791452,-2.5915816,1.0253537,0.039175943,-0.52059096,-0.57559097,-0.8664845,-0.052465722,0.10653132,0.0070431563,0.3248886,-0.45404023,-0.37044135,-0.4570925,-0.4153163,0.02897956,-1.1983908,-0.097528994,-1.7894578,0.022317726,0.01527916,0.031009005,-0.5628978,-0.71371025,0.21386403,-1.5038058,-1.3676403,10.012115,-0.45498773,-0.01968126,0.5326458,0.9511141
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/13547a-32ceb67/486/f9cbb6cd-7587-4a44-a182-fed9d63c4cd4.wav,0 days,0 days 00:00:04.437312500,1.1722587,-0.8101963,1.3094579,1.1250622,1.002875,-0.4671236,-0.6545337,-0.6733311,-0.43168497,-0.45514172,2.5672143,0.8588566,1.4266536,1.798769,2.6613822,2.9498703,3.7896254,2.768212,2.891099,2.2384396,1.0410401,0.4348168,0.41467616,-0.28911757,-0.23471843,0.0839642,0.4161276,0.03054392,-1.1101998,-0.15619922,-0.1693744,0.19213766,-0.18152732,0.3347469,1.5841397,-0.00429173,0.03608933,-0.025052542,0.41995797,-0.061091617,0.52047646,0.28746587,0.58312905,0.42689872,1.0044428,-0.4182391,0.36096308,0.33014667,0.6028431,0.75034153,1.073719,-0.80757195,0.41158333,0.40689504,0.21317461,0.21990216,1.054403,-0.9720371,0.17073147,-1.7646122,0.072759464,0.9669697,-0.2090614,1.0733271,-0.4724253,0.0051541934,1.2264671,1.0825177,0.04017831,0.7452808,-0.23795554,0.058825172,0.09338644,0.089574605,-1.2964911,0.018748308,-0.026314365,0.005751191,-0.52366006,-0.76065034,0.4489763,0.12258631,-0.20417136,0.047854006,0.70301247,-0.37294367,-0.031520046,1.005589
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/1a15b3-7b56682/103/3cbe59a0-b85e-4311-be6f-02c3bdddc5c9.wav,0 days,0 days 00:00:10.922687500,0.22222686,-0.73379457,0.32674477,0.221818,0.109289385,-0.51635194,-0.61287254,-0.69431794,-0.5772429,-0.30739063,-0.80683076,3.8786805,-0.7261773,-0.78998363,-0.84280026,-0.7684589,-0.7938366,-0.78059334,-0.6180094,-0.6479352,-0.60088015,1.0744655,-0.15071547,-0.6725288,0.07197616,-0.001532775,0.5416695,-0.005036704,1.1750814,-0.02270109,-0.6675624,-0.5508188,-0.748586,0.3965395,-0.026273962,0.05609042,-0.57141167,-0.024868026,-1.128542,0.051782504,-0.5023925,-1.3734263,-0.043015398,-0.4192952,-1.1774286,0.55166245,-0.31965125,-1.8065886,0.027973363,-1.3625153,-1.1541024,0.8104162,0.020809392,-1.6399624,-0.79912573,-0.9494942,-1.1764319,0.9794786,1.1262156,-1.1872051,-0.581204,0.5886483,0.60762393,0.013380006,-0.2097336,0.0062403907,-0.55243045,0.10492045,-0.16206683,-0.34558758,-1.3105289,-0.3356695,-2.3906114,-0.06644405,-1.22304,0.02119967,-0.9346553,0.7349313,-0.63226986,0.074493624,-0.54239213,-1.5829189,-1.2701795,-0.08705255,-0.42456898,0.9607325,1.7943994,-0.2026905
/scratch/phecker/audeering-cache/cache_root-auglib/528b320d/633979376087359973/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/raw/pilot-mental_wellbeing_at_sea/data/1a15b3-7b56682/103/76ae1750-08a7-4acf-a4a6-b59606463b72.wav,0 days,0 days 00:00:20.138687500,-0.0410715,0.31240404,-0.13261954,-0.10095878,0.001342539,0.3392001,0.2737901,0.26321393,-0.26482314,-0.370908,-0.7422722,1.0005068,-0.6980047,-0.74609673,-0.7015408,-0.583172,-0.533436,-0.5493518,-0.5511482,-0.4561542,-0.6031231,0.649182,-0.43730816,0.39903334,0.2927058,0.018329583,0.27521157,0.0054609827,0.011899484,0.017582238,-0.26951852,-0.16063698,0.45264533,-0.07575021,-0.22419485,0.046622574,-0.2529615,-0.025036275,-0.10846488,-0.03047984,0.48923835,1.1717759,0.13109258,1.3634192,-0.57770956,0.2496851,0.4345178,1.1166695,-0.14729096,0.22983591,-0.5566376,0.31057024,0.3355532,1.3959332,-0.041941065,1.4091167,-0.5431066,0.28276482,0.20201044,-0.7774507,-0.314264,0.979922,0.94810474,0.022648212,-0.122134894,-0.0034716274,-0.5988265,0.28763434,0.20991871,0.3656952,-0.47596586,0.061414905,0.58409995,0.021967804,-0.5048682,-0.0021225058,0.0025127747,-0.001388499,-0.14631246,-0.028919572,-0.5477171,-0.43405363,-0.31725645,-0.17289075,-0.082901075,-0.23181027,1.5077263,-0.26403713
