file,start,end,F0semitoneFrom275Hz_sma3nz_amean,F0semitoneFrom275Hz_sma3nz_stddevNorm,F0semitoneFrom275Hz_sma3nz_percentile200,F0semitoneFrom275Hz_sma3nz_percentile500,F0semitoneFrom275Hz_sma3nz_percentile800,F0semitoneFrom275Hz_sma3nz_pctlrange02,F0semitoneFrom275Hz_sma3nz_meanRisingSlope,F0semitoneFrom275Hz_sma3nz_stddevRisingSlope,F0semitoneFrom275Hz_sma3nz_meanFallingSlope,F0semitoneFrom275Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile200,loudness_sma3_percentile500,loudness_sma3_percentile800,loudness_sma3_pctlrange02,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0H1H2_sma3nz_amean,logRelF0H1H2_sma3nz_stddevNorm,logRelF0H1A3_sma3nz_amean,logRelF0H1A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0500_sma3nz_amean,slopeV0500_sma3nz_stddevNorm,slopeV5001500_sma3nz_amean,slopeV5001500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0500_sma3nz_amean,slopeUV5001500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/143/47a38710-4c7e-4959-9323-648159c6da74.wav,0 days,0 days 00:01:00.416000,-0.50330484,1.2737364,-0.39729208,-0.39306486,-0.50356346,-0.3009621,0.5818564,1.5161914,1.0767424,2.5793955,0.13095541,-0.18162708,-0.13026857,-0.03118014,0.2654936,0.30270845,0.5011565,0.8259924,0.2718055,0.6845484,0.42030603,0.06184281,0.35750073,-0.35680172,0.8256544,-0.066734046,0.11591237,-0.031329364,0.1078974,0.07066381,1.1014208,1.7901772,-0.6390977,0.8534446,0.028830359,-0.107592754,0.29535845,0.017805452,1.1607653,-0.1301924,1.813064,-0.5943135,0.80921835,0.2962286,-0.5861874,0.57466775,1.4177059,0.05623955,1.233274,-0.3862145,-0.6515099,0.6402465,1.4653933,0.11929105,0.9640814,-0.6784057,-0.6487602,0.7282984,-1.4509237,0.107566096,1.523398,-0.20488778,-1.7211626,-0.39112085,-1.616831,0.04581664,0.24709755,0.20143674,0.8777456,-0.02557329,1.0513736,0.009436539,0.10083262,-0.005924391,0.08872871,-0.015045961,-0.4684699,0.49536663,-0.9774078,-0.98036087,0.72407967,-0.2831609,-0.43549052,-0.16071345,-0.048989013,0.09952234,0.6842519,0.81647223
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/143/e862e58f-e8c9-4d27-899f-107f1acc54a0.wav,0 days,0 days 00:00:04.778687500,1.0334326,0.0974892,0.6207626,1.2806258,1.0445865,0.8644779,0.53943413,0.5116669,-0.10757777,-0.24837166,-1.0332391,0.47989252,-0.25792837,-0.83026004,-0.96495795,-0.9431333,-0.921209,-0.86330855,-0.8465296,-0.79964316,-0.87065625,0.3814028,-1.2365896,0.8150755,-0.10066266,-0.008913161,-1.3057324,-0.083601475,-0.08705123,0.075717695,4.177355,1.3376513,0.31957644,0.12874778,0.3493016,0.10991474,0.26625445,0.02281334,0.97503614,-0.30526742,0.72328097,-0.79865646,0.5309193,-0.8154292,-1.1027145,0.8850131,0.15161914,0.29564714,-0.28818452,-1.0407463,-1.0473509,0.8179645,0.6829527,-0.10586057,-0.30445713,-0.77693605,-1.1296579,1.0926328,0.16246407,0.116448216,0.40943292,-0.31274077,1.1787516,-0.072484635,0.47508523,0.0021757744,-0.7400485,-0.7660733,-0.42123905,-0.095616765,0.71702325,0.018297987,-1.838541,-0.16544448,0.47797948,-0.030932762,-0.9841116,0.76215315,2.0309737,1.8173318,-0.6992785,-0.4706928,-0.0775723,-0.29321975,-0.48823103,-0.0619597,0.13264191,-1.8178707
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/175/a469d69a-e8f8-4135-aed5-c6d74b668415.wav,0 days,0 days 00:01:00.416000,-0.59839886,0.2523847,-0.35351038,-0.3870436,-0.45604673,-0.2799942,0.45904762,0.78683734,1.1572132,2.5483272,-0.05607014,0.11555298,-0.23008743,-0.64260304,0.2058693,0.26244813,0.030875744,0.43674022,-0.150496,0.20060565,0.012684878,0.28687724,0.10480797,0.0926266,-0.09543082,-0.03851759,-0.17782778,-0.030233828,0.31966448,0.05185118,0.96170664,3.0457366,-0.9039884,1.1946706,0.15752997,-0.19617906,-0.4046521,0.04676358,0.7623101,-0.093257286,1.0224944,-0.54034954,0.6076215,0.3881943,-0.5594369,0.5147482,0.9047245,0.23860264,0.5431298,0.05411809,-0.60940933,0.5432963,0.9250444,1.1190621,1.2721092,-0.38059658,-0.6581995,0.69073236,-1.1090987,0.25236478,0.8106624,-0.39119378,-1.2976538,-4.817856,-2.0014548,0.051681474,0.03047757,0.056141518,1.5766054,-0.38442734,0.3447196,0.025953412,0.02454561,0.004044468,0.54533505,-0.03165553,0.39656898,-0.5006151,0.26825246,0.2527364,0.19878991,-0.7023775,-0.7642941,-0.08584887,0.36750847,0.3784936,0.76571536,0.67471874
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/188/43494b96-cf94-48b0-b304-98901380199f.wav,0 days,0 days 00:00:03.754687500,-0.36924574,-0.89837027,-0.09379321,-0.36531967,-0.43311316,-0.5516195,-0.38283178,-0.4300997,-0.22739692,-0.21445365,-1.030939,-0.38707697,-0.25792837,-0.7175166,-0.98722875,-0.9661789,-0.9765506,-0.95218986,-0.9217272,-0.920034,-0.87713856,-0.35521516,0.3302022,-0.17056304,0.46662477,-0.04600593,-0.9932763,0.0059266635,-0.545188,0.24002704,-0.66141325,-0.2764787,-0.38268566,0.6673176,0.07045882,-0.28811264,-1.3017607,-0.04354324,0.55606633,-0.78499395,-0.2712762,-0.62226975,0.5073899,-0.20244728,-0.9493602,0.7626642,-0.43496498,0.27361774,0.9573002,-0.6498745,-0.99221075,0.78462213,-0.09278745,0.333842,0.5012284,-1.0922977,-1.0647547,1.0341169,-0.11997235,0.09066601,0.56540525,-0.8283507,1.2727909,-0.09742682,0.39779365,0.0068987384,-0.7549341,-0.8512375,0.76753205,-0.2978911,0.48055583,0.0070035937,-1.2588518,-0.35731748,-0.48620212,-0.07607858,-2.7461615,2.5323064,1.6091005,0.5158545,-0.7180186,0.5126031,0.78679085,-0.34132257,-0.5527744,-0.31420544,-0.27683783,-1.9319124
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/188/8c8fb3c6-becd-406d-836e-388f062dcd5e.wav,0 days,0 days 00:00:03.754687500,0.68904924,-0.47209188,0.71292615,0.66881967,0.66198826,0.17051749,-0.43675035,-0.5051183,0.07155321,-0.13504364,-0.98514825,-0.14167942,-0.25792837,-0.70489186,-0.9374664,-0.9146853,-0.9510571,-0.96212393,-0.8866178,-0.85818416,-0.8650413,-0.24384978,-0.15097561,-0.018900188,0.3702124,-0.035162166,-1.5189865,-0.05799141,-0.354325,0.117662884,-0.837723,-0.78154415,-0.85747385,-0.007617465,0.89047784,-0.3794519,-1.049508,-0.13713983,0.4701553,-0.5443257,-0.6729089,0.4733836,0.49563187,-1.1116613,-0.3914389,0.310407,-0.9619909,0.5613365,0.6211663,0.8344336,-0.3912497,0.2685815,-0.39613748,0.4132391,-0.755305,-0.7897166,-0.4686417,0.41533118,0.022233387,0.22709027,0.452139,-0.86472595,1.6049697,-0.088903345,0.48856264,0.020280844,-0.7434065,-0.38995776,0.17087443,-0.36728007,0.57194644,0.025118096,-1.6375,-0.22177775,-0.08967882,-0.0025621636,-1.8487138,1.7700886,1.8780851,1.125109,-0.7057222,0.5126031,-0.16219504,-0.20899509,-0.033162203,-0.15510708,-0.17552882,-1.6920574
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/188/cd3f4e2a-a51c-47dc-972a-49fdf4740193.wav,0 days,0 days 00:01:00.416000,-0.45516968,-0.09189452,-0.2628188,-0.4286236,-0.5066425,-0.46446976,-0.06580837,0.23916523,-0.23867156,-0.2289118,-0.3209875,0.7196971,-0.25792837,-0.7903257,-0.020734675,0.033940036,0.22838455,0.8844116,-0.022418763,0.26287594,-0.33403367,0.7128137,-0.6348021,0.45386058,-0.15042661,-0.035125595,-0.45275947,-0.028505579,0.27117017,0.056043822,-0.15816699,1.7753981,-1.0131342,1.2210263,0.16538836,-0.30544692,0.2508142,0.015510586,0.79936093,0.45444438,0.78007257,0.053639863,0.796324,0.11190291,-0.80014163,0.6586973,0.33495015,0.80258095,0.97823817,-0.00985555,-0.82269835,0.661219,0.49490732,0.546891,0.67775637,-0.46058762,-0.86708045,0.8282289,-0.68602633,0.14643915,0.79132694,-0.27327576,-0.9152403,0.22580782,-1.0477623,0.037287246,-0.15013158,-0.02410869,0.9492753,-0.27478933,0.5022696,0.021415805,-0.34452713,0.07753808,0.5567066,-0.029473353,0.36703792,-0.29477665,0.6217532,1.0145109,-0.19307317,-1.1495419,-0.7642941,-0.13946313,0.13429226,0.4473611,1.2952821,0.4186173
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/223/b56f5ed0-7488-4cb3-80ba-08caeffd0a31.wav,0 days,0 days 00:00:04.437312500,0.29483137,-0.24016605,0.1654705,0.38258454,0.40018603,0.4166192,-0.25000367,-0.31744835,-0.110287845,-0.15920639,-0.9658414,0.11132027,-0.25792837,-0.7207195,-0.92177,-0.8984428,-0.96308,-0.9518687,-0.8593782,-0.8380146,-0.85761434,0.14769351,-0.7872651,0.1824024,0.4783044,-0.029541908,-0.81382245,-0.017331464,0.68129736,0.04982345,-0.3134579,-0.21200769,-0.27643907,0.017274313,0.5028956,-0.3409929,-0.3533978,0.062111817,0.15893157,-0.37096176,-0.78085953,0.035448432,-0.03141254,-0.75479835,-0.24174352,0.21367307,-0.6165999,-0.07390604,-0.02466408,-0.7423219,-0.2969029,0.22906613,-0.39764923,0.79684305,-0.9097067,0.17071944,-0.29749048,0.21295103,-0.37603977,0.25572875,-0.0758777,-0.6913487,0.87519765,-0.07649629,0.41867313,0.014091518,-0.7333337,0.2712904,-0.5142019,-0.32873228,0.95091224,0.009940502,-0.8360861,6.492087,1.2231641,-0.035533413,-1.453383,1.1063758,1.8069162,1.6228198,-0.7119274,-0.51161206,-0.45385602,-0.14032787,-0.12055292,0.08914973,0.006709221,-1.5073667
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/223/c0e32e80-9de1-4acc-87dd-9d4c541e9d01.wav,0 days,0 days 00:01:00.416000,-0.8302081,-0.47979394,-0.6511183,-0.78655034,-0.77462673,-0.41576916,-0.2505532,-0.23488054,0.13387261,0.3176048,-0.33311862,0.52438205,-0.2237628,-0.77490395,-0.10371823,-0.059268434,0.06700075,0.34722218,-0.06862305,0.37138784,-0.07848947,0.94061,-0.5901224,0.17913224,0.632229,-0.054074805,-0.32145756,-0.029240318,0.7763755,0.043543443,0.5686536,2.1228447,-0.6733232,0.75303924,-0.109202795,-0.31240112,0.5247549,0.01818463,1.3075953,-0.44846833,1.3086303,0.47725666,0.63360155,0.18869233,-1.0965086,0.9007462,0.9991438,1.1358393,1.3159721,-0.17795782,-1.1520529,0.97030556,0.9186969,1.3171277,1.0001769,-0.74238306,-1.1715991,1.1603515,-1.3709866,0.23317976,1.3836489,-0.5189398,-1.767365,-0.38983443,-0.89462066,0.039931506,-0.045218553,1.0153157,0.5379534,-0.4417048,1.3298738,0.00635431,-0.2592629,0.062331576,1.0469626,-0.033827733,-0.3238571,0.33573914,-0.09477124,0.25172755,0.43854377,-0.99582905,-0.60956305,-0.21989603,-0.10521085,0.37846833,1.0540695,0.52705103
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/223/c3ae5449-6135-40d9-af47-3e750da17812.wav,0 days,0 days 00:00:14.336000,-0.08355995,1.1425722,-0.08603589,-0.23399483,-0.24734934,-0.2766831,1.2289317,0.7031009,-0.2654831,-0.42975548,-0.97640544,-0.5985898,-0.18108545,-0.67450196,-0.9450866,-0.93907434,-0.91268516,-0.9224854,-0.8639633,-0.86931527,-0.8456092,-0.53194517,-0.3906678,0.20081808,1.4397569,-0.07431248,-0.064987004,-0.029892791,-0.02653196,0.08383972,-0.027310828,-0.17126377,0.45991153,0.91573656,-0.2602882,0.05021471,-1.0413657,-0.10180071,0.41381928,-0.097158745,-0.018552681,-0.19404574,0.11385556,-0.13507462,-0.6681063,0.6233905,0.4067847,-0.092929736,0.29663217,0.17432424,-0.7519765,0.715701,0.11403601,-0.1034678,-0.19324973,-0.45103154,-0.72137254,0.7767346,-0.34605286,-0.14725673,-0.16254386,0.7285992,0.4437289,-0.07805596,-0.6789553,0.036096163,-0.7337391,-0.25797343,-0.57766294,0.6630241,1.1828185,-0.0007463099,-0.39023122,0.12760149,0.07238715,-0.019268129,-1.1669543,0.41748914,0.58750576,-0.6935766,-0.69060475,1.468883,1.8661212,-0.3578635,-0.5355176,-0.48211542,-0.5055894,-1.610916
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/224/0833b3b2-9501-46f5-9120-08c3732ffc4a.wav,0 days,0 days 00:00:04.096000,-0.5708837,-0.6620569,-0.4229693,-0.42029652,-0.59167606,-0.4053945,-0.16614056,-0.067952946,-0.27342883,-0.27299795,-0.99561226,-0.080208205,-0.25792837,-0.7101984,-0.95730925,-0.9352186,-0.9538101,-0.97988087,-0.8277154,-0.8563656,-0.8570563,-0.010116148,-0.21131541,0.048730448,0.5850491,-0.04051281,-0.8152555,-0.016077029,-0.46162874,0.17883314,-0.13287337,-0.3450969,0.12124197,-0.6479135,-0.26930553,-0.30128703,-0.5825024,0.048919797,0.7407687,-0.93741405,-0.75154734,-0.83687073,0.2499662,-0.48600143,-0.4199998,0.3829314,-0.3171395,-0.032597195,0.6237876,-0.32033262,-0.48577416,0.42490947,0.26903212,-0.33813936,0.9995827,-0.08001965,-0.5336611,0.55267227,-0.54803026,0.18693364,0.620209,-0.7534745,0.38269898,-0.07172489,0.17284477,0.025499526,-0.73909926,-1.013981,0.36227652,-0.24162807,0.9462772,0.0030901353,-0.80035585,2.085363,-0.3058169,-0.36841878,-2.3186808,1.9701635,1.409089,1.1326861,-0.6775065,0.26812238,0.25696012,-0.2562038,-0.4351151,-0.26899156,-0.15424843,-1.6244138
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/224/245e4fa6-4a61-4e6d-ba1a-a77ab623292c.wav,0 days,0 days 00:01:00.416000,-0.44526827,0.00372016,-0.36441216,-0.35750854,-0.42593494,-0.22106896,0.2848614,0.86109567,1.807833,4.9909153,0.030664869,0.020839935,-0.15856777,-0.5160372,0.23469557,0.27691686,0.29577583,0.7392292,-0.029997556,0.42290714,0.1651661,0.20828961,-0.018384071,-0.32913777,0.72404784,-0.06006543,0.39814246,-0.032196403,1.1242573,0.040262446,0.042662952,1.9312649,-1.1296587,1.1113135,0.28933963,-0.28125143,-0.28046873,0.03686995,0.6735335,-0.56709534,0.38422927,0.2649849,0.72453785,-0.37037176,-0.42915937,0.42657766,0.5143038,0.24022385,1.2199944,-0.21749629,-0.51116174,0.5079118,0.31187716,0.8192582,0.98288924,0.10132684,-0.48612094,0.51317596,-1.5372461,0.28060648,0.9956324,-0.64668477,-1.4298192,-0.85666305,-1.0174644,0.041559067,0.12105386,0.13134976,0.42942482,-0.30614015,1.1502625,0.0056360345,0.40202352,-0.0250003,1.3174311,-0.03511981,-0.061460167,0.07982069,-0.6855057,-0.3756836,0.22879432,-0.7442992,-0.5902217,-0.11491648,0.3902587,0.27310544,0.7404659,0.7845095
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/224/63b8cc90-4525-4599-a95b-a1ec4efd49c2.wav,0 days,0 days 00:00:14.336000,0.09731481,-0.5099447,0.21225853,0.10904889,0.022207614,-0.21669196,-0.34550044,-0.3606055,-0.14612545,-0.1210026,-0.9625316,-0.6312696,-0.17860113,-0.6628447,-0.9366908,-0.9309201,-0.8899249,-0.92144895,-0.85902965,-0.8864437,-0.83537424,-0.47795773,-0.1494955,-0.07865791,1.5418324,-0.08021439,0.41648495,-0.031591,-0.5057383,0.2564893,-0.0902454,2.4933925,0.6370226,1.4394054,0.1979483,-0.07157989,-1.1519781,-0.067926206,0.22455986,-0.3970225,-0.3909771,-0.4434867,0.5782619,-0.13422824,-0.6760773,0.59783226,-0.093655415,0.7958424,1.3801544,-0.25858223,-0.7676766,0.6975028,-0.42994788,0.39660668,-0.3088781,-0.2978156,-0.7305005,0.72227675,-0.5663168,0.18301311,0.08737979,-0.029565966,0.614809,-0.07608861,-0.78841823,0.042430665,-0.72817934,0.26167312,-0.18489991,0.104284294,1.1008434,0.0015256974,-0.037385434,0.028713517,-0.54815614,-0.076933384,-1.2919445,0.58142835,0.36101702,-1.0190715,-0.6801365,1.5867631,1.2117397,-0.33602947,-0.47833735,-0.39732412,-0.37544897,-1.51599
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/224/e6a3a57c-87b4-4d9e-9c6d-6cd98259eb18.wav,0 days,0 days 00:00:04.096000,0.27665806,-0.026258616,0.07331743,0.26351738,0.5454376,0.7475819,-0.34070924,-0.46109843,0.04024042,-0.15704072,-0.9416544,0.16669078,-0.25792837,-0.7153085,-0.91358864,-0.88997686,-0.9092185,-0.86797446,-0.7424053,-0.76652694,-0.83617216,-0.21234754,-0.039126307,-0.18628415,0.58608097,-0.04605134,-0.63535047,-0.023280751,-0.06503329,0.07867128,1.3838823,0.15803173,0.11256929,-0.32383993,0.16970594,-0.120251544,-0.40570343,0.04599535,0.64942956,-0.5726973,0.07166581,-0.77992177,0.7324573,-0.78606826,-0.06276106,0.1129777,-0.0007132338,0.434332,1.0346698,-0.67108846,-0.16936816,0.19558465,0.09187555,-0.16167827,0.4429656,0.6812946,-0.1721262,0.19151321,-0.74163634,0.12703533,0.5783294,-0.44741276,0.6406769,-0.04970856,0.11219144,0.018930458,-0.7202487,-0.71438044,0.3811289,-0.32473361,0.79643595,0.013929691,-0.8447483,21.961374,-0.04556413,-0.0070002372,-1.2412932,0.90868485,0.7529795,0.8549212,-0.69955105,-0.35248244,-0.03268085,-0.18355143,-0.08067379,-0.2499542,-0.098163016,-1.3483919
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/302/34faeb89-b255-45cd-a9e4-7e16b4231a95.wav,0 days,0 days 00:00:04.778687500,-0.7831564,-0.08679659,-0.6377026,-0.6001385,-0.6671078,-0.2671782,-0.33478537,-0.41589642,0.09804894,0.17396156,-0.8450863,0.120890655,-0.19995372,-0.7811189,-0.76629955,-0.75001484,-0.7229003,-0.7216583,-0.72330695,-0.77048856,-0.75988626,0.36441737,-0.0784845,-0.13820691,0.40855947,-0.060522243,-0.115907185,-0.030475438,0.3488118,0.05168265,-0.1780534,-0.49111038,-0.43072602,0.17469771,-0.16348776,-0.1746111,-1.1460049,-0.08214469,0.44475317,-0.37869588,-0.43154818,0.02904945,-0.14319605,-0.28532797,-0.45184666,0.4285124,-0.33668795,0.25246337,0.991783,-0.3802889,-0.5416295,0.50300384,-0.2595591,0.38693178,0.5911423,-0.27148807,-0.57542396,0.6149443,-0.95400035,0.2079916,1.0456843,-0.46429786,-0.8172119,0.07138821,0.083899856,0.012389242,-0.65762764,0.20221354,0.67554456,-0.3265221,0.72368866,0.010116928,-0.09096907,0.030687667,0.42754683,-0.027867774,0.011266886,-0.110257864,-0.2796582,0.12805629,-0.6260339,-0.11606138,0.1702521,-0.24547455,-0.112889946,-0.2392456,0.08489524,-0.7446625
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/302/8684228c-9db9-47ce-96ee-b94a3d7e5031.wav,0 days,0 days 00:01:00.416000,-0.75327843,0.7396684,-0.42703542,-0.40023783,-0.45912614,-0.19787829,0.41973802,0.87896764,0.8446045,1.6702809,-0.9866982,1.2445302,-0.25792837,-0.8250069,-0.9124305,-0.88877845,-0.73128414,-0.51027155,-0.69265753,-0.4536526,-0.8213744,1.272728,-1.281259,1.2013551,-0.7472486,0.02553217,-0.6092905,-0.027015338,-0.042058744,0.068175785,2.3512971,2.577345,-0.36134458,0.41864613,-0.26734653,0.019747661,0.15391444,0.025219357,1.0056955,-0.4386716,1.205869,0.17442472,1.1087286,-0.12299299,-1.3823087,1.0913522,0.8605091,0.53345764,1.3787001,-0.53610694,-1.4120845,1.1418165,0.9916335,0.61339504,1.0319129,-0.5825311,-1.4453918,1.3969694,-1.0617486,0.20239617,1.2606074,-0.5668128,-0.98955506,0.24557583,0.36669064,0.011302422,-0.6657997,0.45911297,0.84140223,-0.27775365,0.6439587,0.021412892,-0.015528046,0.0085128825,0.6106262,-0.031065237,0.76473945,-0.76402533,1.4817733,1.790527,-0.6435885,-1.2194113,-0.99639076,-0.1931158,0.010434828,1.0451734,1.5207994,-1.0568589
/scratch/phecker/audeering-cache/cache_root-auglib/c73f462a/-1552144743233267369/0/data/share/aisoundlab-mental_wellbeing_at_sea/data_mwas_processed-final_data/facebook_denoiser-master64-converted_int16_dithering/pilot-mental_wellbeing_at_sea/data/653fe4-f62de1f/302/cf021804-8130-4931-9b32-280b4084459c.wav,0 days,0 days 00:00:04.437312500,-0.58528626,-0.3046533,-0.33253822,-0.5181239,-0.57965726,-0.49380317,0.037163414,0.056956857,3.3250828,5.0931206,-0.83439267,0.2591415,-0.24736372,-0.77956384,-0.7545808,-0.7277061,-0.6311019,-0.55694413,-0.63057226,-0.6211515,-0.7443938,1.3795743,-0.3306272,0.29418057,0.21561265,-0.040017743,-0.28634608,-0.02921941,0.12973604,0.06031234,1.3923724,2.787744,0.4481028,0.6243137,-0.023521805,-0.27609098,-0.9412954,-0.32799053,0.7315637,-0.83478165,-0.4490668,-0.43134,1.3751171,0.49098366,-0.26181528,0.26720738,-0.4521673,0.15599748,2.0216963,-0.2926175,-0.35320738,0.3552486,-0.27398434,-0.2530795,0.8470397,-0.9584102,-0.38294604,0.43541116,-1.1600604,0.26680174,1.2820978,-0.83222824,-0.6261319,-0.0017319701,-0.08049626,0.024970872,-0.659383,-0.35068792,0.8595435,-0.27302203,0.84987974,0.009571091,-0.20976953,0.04190166,0.40114063,-0.02886724,0.65437824,-0.7504742,0.6898461,0.95520055,-0.54733413,0.06125403,-0.7246376,-0.056639675,0.3989085,0.07487175,-0.14939725,-0.6590184
